symboolURI,id,sbibliotheek,sbibliotheekURI,fase,symbool,optie,fileURL
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3ad7f052-9b38-4a96-a301-cc8c3e57d863,,SKL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/af14b1c9-452b-4cea-9f13-a9b9921c9163,,SKL-PUT_ONTSTOPPING_110MM-S,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SKL/SKL-PUT_ONTSTOPPING_110MM-S.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/90975411-3ecd-423b-b93f-bfed4e0180fc,,SKL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/af14b1c9-452b-4cea-9f13-a9b9921c9163,,SKL-PUT_ONTSTOPPING_160MM-S,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SKL/SKL-PUT_ONTSTOPPING_160MM-S.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1472c0b3-6055-4c57-8c28-0bb0f7e4aafb,,SIE,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8a998fbf-3ef5-49ec-81c4-c2ec5d0be04e,,V-SIE-MEUBILAIR_LICHTPUNT-SO,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIE/V-SIE-MEUBILAIR_LICHTPUNT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c6e5a3fe-fb4e-40b0-a431-ac1f420da745,,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,V-SVH-ANTIPARKEERELEMENT_BETONPYRAMIDE,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/V-SVH-ANTIPARKEERELEMENT_BETONPYRAMIDE.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/54691ca2-90ae-4e51-acef-ec9bed6051fe,,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,V-SRI-KOLK-TROTTOIR_01-SO,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-KOLK-TROTTOIR_01-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3c124674-c99a-4243-9f10-217fe6fa96df,,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-ANTIPARKEERELEMENT_SCHAMPBLOK_650X500X400,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-ANTIPARKEERELEMENT_SCHAMPBLOK_650X500X400.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c60aa00d-c8a0-434b-a7cc-6403a303319c,,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,V-SRI-KOLK-TROTTOIR_02-SO,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-KOLK-TROTTOIR_02-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/91c4081a-0a3d-4a0b-8170-7b366db50d50,,SKL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/af14b1c9-452b-4cea-9f13-a9b9921c9163,,V-SKL-PUT_SCHOUW_700X700-S,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SKL/V-SKL-PUT_SCHOUW_700X700-S.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/01735880-5681-4876-a622-365d51ca3294,,SIE,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8a998fbf-3ef5-49ec-81c4-c2ec5d0be04e,,V-SIE-MEUBILAIR_PAAL_LICHTMAST-SO,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIE/V-SIE-MEUBILAIR_PAAL_LICHTMAST-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/dcfce20c-3c30-4754-97be-e2a1d06dd120,,SKL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/af14b1c9-452b-4cea-9f13-a9b9921c9163,,SKL-PUT_SCHOUW_550X550-S,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SKL/SKL-PUT_SCHOUW_550X550-S.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/553132e5-79ed-437e-b0c9-e9619fb77a21,,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-KOLK-TROTTOIR_03-SO,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-KOLK-TROTTOIR_03-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/83d9dbe6-82c5-4509-8581-50408f8fc7a4,,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,B-SRI-KOLK-TROTTOIR_01-SO,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/B-SRI-KOLK-TROTTOIR_01-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9ce73ca1-4013-4319-9a5b-29de62834dbe,,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,V-SRI-KOLK_TROTTOIR_01,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-KOLK_TROTTOIR_01.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1d33eb0f-0a9f-4fa6-8650-c6fbeafe7803,,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-ANTIPARKEERELEMENT_JUMBOBLOK,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-ANTIPARKEERELEMENT_JUMBOBLOK.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d43f068c-685d-4a13-ab64-6f0efa7c361c,,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,B-SRI-KOLK_TROTTOIR_03-SO,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/B-SRI-KOLK_TROTTOIR_03-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/05dc4e50-b05e-42fd-945d-5c2010cbed23,,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,V-SVH-ANTIPARKEERELEMENT_JUMBOBLOK,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/V-SVH-ANTIPARKEERELEMENT_JUMBOBLOK.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/84024757-de77-413d-a715-2155b0ade947,,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-KOLK-TROTTOIR_01-SO,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-KOLK-TROTTOIR_01-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a4b7a2b0-2cd5-4d84-b93c-ecf62b110aa3,1.0,SAL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e02896a-657e-4b98-8558-746485c91f82,,SAL-TEKENBLAD_A0-SOMM,SOMM,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SAL/SAL-TEKENBLAD_A0-SOMM.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/67cee92d-f900-49f7-8c5b-e64c3ed47ccd,10.0,SAL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e02896a-657e-4b98-8558-746485c91f82,,SAL-TEKENBLAD_A1-SOMM,SOMM,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SAL/SAL-TEKENBLAD_A1-SOMM.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ee739255-509b-428e-880c-c5ab2f1f5c1e,100.0,SZZ,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/075221b4-87a6-41f7-9e7e-757a73d40f27,,SZZ-HOOGTELABEL_02-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SZZ/SZZ-HOOGTELABEL_02-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/632e8371-bcad-40ac-bc7e-b6bd095df93a,1000.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-KOLK_ZANDVANG-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-KOLK_ZANDVANG-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c035d294-df5b-47a2-bdcb-ee656adc0521,1001.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_AFDEKPLAAT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_AFDEKPLAAT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8f4c6948-8e4c-411f-9b57-e876107bd19f,1002.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_BLINDEPUT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_BLINDEPUT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/783d4437-13f0-4438-81b0-536b728b1f66,1003.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_GWA-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_GWA-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/96ffa0e7-6aaf-46de-89f4-035ef56fd9a0,1004.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_HONDEHOKPUT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_HONDEHOKPUT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e9917d7e-e5f1-4077-bc0e-d0515ae91e4c,1005.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_HWA-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_HWA-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/62acd8cc-c1f5-4edd-ae74-666429cee471,1006.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_HWA_LAMELLENFILTER-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_HWA_LAMELLENFILTER-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/41f37f50-6d7c-4010-a8a6-e7e6c1449589,1007.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_ITR-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_ITR-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8700046c-7523-445e-b0a5-6463fe00a1cc,1008.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_MONSTERNAME-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_MONSTERNAME-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cb5ac8bb-b508-40d6-a39b-909c3c4485b1,1009.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_ONTSTOPPINGSPUT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_ONTSTOPPINGSPUT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3b8c9717-53b9-4e09-84ed-9635d3706d6d,101.0,SZZ,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/075221b4-87a6-41f7-9e7e-757a73d40f27,,SZZ-HOOGTELABEL_03-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SZZ/SZZ-HOOGTELABEL_03-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/57b0bc95-cfd6-45b5-ac50-429cfecc317d,1010.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_OVERSTORT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_OVERSTORT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/74d1ec48-8e3b-4e05-a85d-7566c4aa1564,1011.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_PERS-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_PERS-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9d033f3f-e8e1-43cc-86d9-b6b6d675814b,1012.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_POMPPUT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_POMPPUT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ae5035f6-fb2f-4099-9609-668726bd3d81,1013.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_STUWPUT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_STUWPUT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/77428475-48bd-4dc5-885c-bf1f88d947f1,1014.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_SWA-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_SWA-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c73ada3f-4188-4292-b508-fdcc7411aa9f,1015.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_VACUUM-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_VACUUM-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514c2ebe-9a0a-4f41-8abd-7c2ddb5c422b,1016.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_VALPUT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_VALPUT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8e5238d4-e3a6-4e08-90f7-060f236a469e,1017.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUT_VWA-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUT_VWA-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/456bf034-05a5-49e0-ba66-ef5995e4d941,1018.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUTDEKSELHOOGTE-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUTDEKSELHOOGTE-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0a1c68a1-7f51-4cfc-90b6-1f3d8816070c,1019.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-PUTNUMMER-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-PUTNUMMER-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/84eb6533-6054-43ac-9c8b-30b552279ac8,102.0,SZZ,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/075221b4-87a6-41f7-9e7e-757a73d40f27,,SZZ-HOOGTELABEL_04-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SZZ/SZZ-HOOGTELABEL_04-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8589c8b0-f7b5-411f-811d-96b2c456809f,1020.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-STROOMRICHTING-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-STROOMRICHTING-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/da1e212d-d9f4-46d7-b58e-317cdba2051a,1021.0,SOG,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/971459e0-bead-43d5-881b-ec725ab8a0e3,,SOG-TANK_SEPTIC-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SOG/SOG-TANK_SEPTIC-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/07853449-5e75-4e35-b2e3-3ca80834e7bd,1022.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,,SRI-UITLAATCONSTRUCTIE_UITSTROOMBAK-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/SRI-UITLAATCONSTRUCTIE_UITSTROOMBAK-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/301bea76-f7ac-4d3c-9b3f-1dd69e0d42a1,1023.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-AFSCHEIDER_IBA-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-AFSCHEIDER_IBA-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/b698657d-eb5b-4ee4-9b7a-33a9909e05db,1024.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-AFSCHEIDER_OLIE_BENZINE-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-AFSCHEIDER_OLIE_BENZINE-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9316e758-81d9-423b-ad0c-e6cfe96027c3,1025.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-AFSCHEIDER_SLIBVANGPUT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-AFSCHEIDER_SLIBVANGPUT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ea9f0ffe-ee32-46c0-b488-6f9068ee79d4,1026.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-AFSCHEIDER_VET-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-AFSCHEIDER_VET-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ee3d0817-3803-4830-abbd-58bcb5cb8d6f,1027.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-AFSCHEIDER_ZETMEEL-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-AFSCHEIDER_ZETMEEL-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ade70bc3-efe2-41cf-87f9-a5570f530d9d,1028.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-AFSCHEIDER-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-AFSCHEIDER-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/574ade8b-ad39-47bf-b6b4-8d318c113753,1029.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-BOB-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-BOB-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ab0b7331-3d58-477d-bd90-0fef1de05531,103.0,SZZ,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/075221b4-87a6-41f7-9e7e-757a73d40f27,,SZZ-HOOGTELABEL_KANTOPSLUITING_01-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SZZ/SZZ-HOOGTELABEL_KANTOPSLUITING_01-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/988698da-aced-42c1-a899-62cacdf6f0ec,1030.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-DEMARCATIE-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-DEMARCATIE-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/547d7338-39dc-443b-a715-d43801c77b8f,1031.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-PUT_DRAIN_DOORSPUIT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-PUT_DRAIN_DOORSPUIT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9c6987c3-f023-48e1-9e5a-90682f8b00be,1032.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-PUT_DRAIN-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-PUT_DRAIN-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ec5faad-1dfe-4453-abaa-fe6859722950,1033.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-DRAIN_TALUDGOOT-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-DRAIN_TALUDGOOT-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f91ffb72-f7e0-4f42-8a70-293c4c7891d6,1034.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-GEMAAL-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-GEMAAL-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/77e715c7-760b-4dbc-a006-b87d578ea7ac,1035.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-HULP_AFSLUITER-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-HULP_AFSLUITER-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/81a14103-777d-4aca-bcb6-27aef53b237a,1036.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-HULP_AFSLUITER_DRIEWEG-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-HULP_AFSLUITER_DRIEWEG-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/80ce667e-8835-40af-9ae4-9e0b8eaebeb2,1037.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-HULP_AFSLUITER_HAAKS-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-HULP_AFSLUITER_HAAKS-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/60855409-269d-486a-88cd-f14c1ce6367b,1038.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-HULP_AFSLUITER_HANDB-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-HULP_AFSLUITER_HANDB-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f4c51b43-4a44-4272-84a1-9f37f6204b20,1039.0,SRI,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7d78f17a-dc19-433f-924b-fa44e60d9558,V,V-SRI-HULP_AFSLUITER_KLEP-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SRI/V-SRI-HULP_AFSLUITER_KLEP-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/faabf3b4-ba72-431b-bce5-59e6aef3e541,104.0,SZZ,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/075221b4-87a6-41f7-9e7e-757a73d40f27,,SZZ-HOOGTELABEL_KANTOPSLUITING_02-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SZZ/SZZ-HOOGTELABEL_KANTOPSLUITING_02-SO.dwg
